Stop ID,Stop Abbreviation,Stop Name,Shelter?,Bench?,Route Numbers,Route Name,location,lat,lng
5209,FREVANSM,FRENCH LANDING DR & VANTAGE WAY SB,FALSE,FALSE,9,METROCENTER,"(36.179419, -86.803705)",36.179419,-86.803705
4976,31ALONSN,31ST AVE N & LONG BLVD SB,FALSE,FALSE,21,UNIVERSITY CONNECTOR,"(36.283273, -86.706955)",36.283273,-86.706955
2028,WESELMEN,WEST END AVE & ELMINGTON AVE EB,FALSE,TRUE,"3,5",WEST END - WHITE BRIDGE,"(36.130853, -86.668146)",36.130853,-86.668146
292,8AOLYSN,8TH AVE S & OLYMPIC ST SB,FALSE,FALSE,8,8TH AVENUE SOUTH,"(36.225143, -86.625445)",36.225143,-86.625445
510,BUC11AWN,BUCHANAN ST & 11TH AVE N WB,FALSE,FALSE,22,BORDEAUX,"(36.170063, -86.789411)",36.170063,-86.789411
42,12AHORNN,12TH AVE S & HORTON AVE NB,FALSE,TRUE,"17,93",12TH AVENUE SOUTH,"(36.183987, -86.748178)",36.183987,-86.748178
2719,LAF2ANNN,LAFAYETTE ST & 2ND AVE S SB,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.154615, -86.801666)",36.154615,-86.801666
3073,CLI39AWN,CLIFTON AVE & 39TH AVE N WB,FALSE,FALSE,19,HERMAN,"(36.069156, -86.93369)",36.069156,-86.93369
5155,EWIRI_WN,EWING DR & RICH ACRES DR WB,FALSE,FALSE,23,DICKERSON ROAD,"(36.068909, -86.937969)",36.068909,-86.937969
4950,VAIBRISN,PARKWOOD PARK (VAILVIEW DR & BRICKDALE LN) SB,FALSE,FALSE,23,DICKERSON ROAD,"(36.151873, -86.761954)",36.151873,-86.761954
288,8ADEMSN,8TH AVE S & DEMONBREUN ST SB,FALSE,FALSE,"1,2,8,84,86,96",100 OAKS,"(36.165766, -86.80866)",36.165766,-86.80866
5250,ARTBUCN,AUTHUR AVE & BUCHNANA ST NB,FALSE,FALSE,42,ST. CECILIA - CUMBERLAND,"(36.203663, -86.738539)",36.203663,-86.738539
934,GALEDGNN,N GALLATIN PIKE & EDGEMEADE BLVD NB,FALSE,FALSE,26,GALLATIN PIKE,"(36.138211, -86.807159)",36.138211,-86.807159
2204,BNA,NASHVILLE INTERNATIONAL AIRPORT,TRUE,FALSE,18,AIRPORT - DOWNTOWN HOTELS,"(36.206181, -86.61293)",36.206181,-86.61293
1701,OLDCTRNN,OLD HICKORY BLVD & CENTER ST NB,FALSE,FALSE,27,OLD HICKORY,"(36.051372, -86.702821)",36.051372,-86.702821
276,8ALOCSM,8TH AVE N & LOCKLAYER ST SB,FALSE,TRUE,"22,42",BORDEAUX,"(36.138881, -86.800622)",36.138881,-86.800622
4558,GXOEASTF,EASTLAND STATION OUTBOUND,TRUE,FALSE,"26,56",GALLATIN PIKE,"(36.153941, -86.794329)",36.153941,-86.794329
113,20ASTANF,20TH AVE N & STATE ST,FALSE,FALSE,25,MIDTOWN,"(36.257412, -86.714068)",36.257412,-86.714068
2866,BAUCOLEN,BAUGH RD & COLLICE JEANNE RD EB,FALSE,FALSE,"24,5",WEST END - BELLEVUE,"(36.178802, -86.759231)",36.178802,-86.759231
360,BAUSHEEF,BAUGH RD & SHEFFIELD SQ EB,FALSE,FALSE,"24,5",WEST END - BELLEVUE,"(36.153458, -86.733717)",36.153458,-86.733717
5460,CM5_7,Temporary Bay 7,FALSE,FALSE,,BELMONT,"(36.188482, -86.800415)",36.188482,-86.800415
4354,ZCHAFAIN,CHARLES DAVID BLVD & FAIN ST NB,FALSE,FALSE,25,MIDTOWN,"(36.162409, -86.810284)",36.162409,-86.810284
315,ALB21AEF,ALBION ST & 21ST AVE N EB,TRUE,FALSE,"19,21,25",HERMAN,"(36.263332, -86.714961)",36.263332,-86.714961
4566,GXIEHILF,EAST HILL STATION INBOUND,TRUE,FALSE,"26,56",GALLATIN PIKE,"(36.210243, -86.796294)",36.210243,-86.796294
4837,BLA25AEN,BLAKEMORE AVE & 25TH AVE S EB,FALSE,FALSE,21,UNIVERSITY CONNECTOR,"(36.086917, -86.695668)",36.086917,-86.695668
1332,LEBMONNF,LEBANON PIKE & MONACO DR NB,FALSE,FALSE,"27,6",LEBANON PIKE,"(36.150052, -86.858652)",36.150052,-86.858652
2480,OCAEULEN,OCALA DR & EULALA DR EB,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.261064, -86.678101)",36.261064,-86.678101
124,21ACAPSN,21ST AVE S & CAPERS AVE SB,TRUE,FALSE,"35,7",HILLSBORO,"(36.204675, -86.724532)",36.204675,-86.724532
1994,WES17AWN,WEST END AVE & 17TH AVE S WB,FALSE,FALSE,"3,5,93",WEST END - WHITE BRIDGE,"(36.067581, -86.66497)",36.067581,-86.66497
4628,GXIMADLB,MADISON STATION INBOUND,TRUE,FALSE,"26,56,76",GALLATIN PIKE,"(36.25148, -86.691662)",36.25148,-86.691662
1591,NEISMINN,NEIL AVE & SMILEY ST NB,FALSE,FALSE,30,McFERRIN,"(36.181793, -86.754787)",36.181793,-86.754787
1347,LEBOMOEM,LEBANON PIKE & OMOHUNDRO PL EB,FALSE,FALSE,"34,6",LEBANON PIKE,"(36.164688, -86.780997)",36.164688,-86.780997
334,ATHDOMSN,ATHENS WAY & DOMINICAN DR SB,FALSE,FALSE,42,ST. CECILIA - CUMBERLAND,"(36.176702, -86.75222)",36.176702,-86.75222
1110,HER22AWN,HERMAN ST & 22ND AVE N WB,FALSE,FALSE,19,HERMAN,"(36.219861, -86.826493)",36.219861,-86.826493
1703,OLDDOUEN,OLD HICKORY BLVD & DOUGLAS ST EB,FALSE,FALSE,36,MADISON EXPRESS,"(36.138273, -86.807058)",36.138273,-86.807058
2085,WHILUZNF,WHITES CREEK PIKE & LUZON ST NB,FALSE,FALSE,14,WHITES CREEK,"(36.110422, -86.740431)",36.110422,-86.740431
4490,HARMETWN,HARDING PL & METROPLEX DR WB,FALSE,FALSE,52,NOLENSVILLE PK BRT LITE,"(36.19585, -86.776754)",36.19585,-86.776754
615,CXOWTBRG,WHITE BRIDGE STATION OUTBOUND,FALSE,FALSE,"10,50",CHARLOTTE,"(36.189369, -86.738444)",36.189369,-86.738444
4709,SANLONNN,SANDHURST DR & LONDON BRIDGE RD NB,FALSE,FALSE,76,MADISON CONNECTOR,"(36.154826, -86.814593)",36.154826,-86.814593
4225,MCGRIVEN,MCGAVOCK PIKE & RIVERSIDE DR EB,FALSE,FALSE,20,SCOTT,"(36.179052, -86.759523)",36.179052,-86.759523
2311,RICDEBWN,RICHARDS RD & DEBRA DR WB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.31123, -86.697249)",36.31123,-86.697249
3326,NEETAHEN,NEELYS BEND RD & TAHLENA AVE EB,FALSE,FALSE,76,MADISON CONNECTOR,"(36.271947, -86.687387)",36.271947,-86.687387
5218,MCFMANNN,MCFERIN AVE & MANSFIELD ST NB,FALSE,FALSE,30,McFERRIN,"(36.196227, -86.742545)",36.196227,-86.742545
3869,UNI5AWN,UNION ST & 5TH AVE N WB,FALSE,TRUE,"14,15,23,25,27,33,34,36,37,38,44,84,86,96",LEBANON PIKE,"(36.167941, -86.821572)",36.167941,-86.821572
4395,WOO10SWM,WOODLAND ST & 10TH ST WB,FALSE,FALSE,20,SCOTT,"(36.145886, -86.870864)",36.145886,-86.870864
1958,TUCKINNN,TUCKER RD & KINGS LN NB,FALSE,FALSE,14,WHITES CREEK,"(36.055201, -86.642465)",36.055201,-86.642465
4845,BLA25AWN,BLAKEMORE AVE & 25TH AVE S WB,FALSE,FALSE,21,UNIVERSITY CONNECTOR,"(36.146239, -86.799626)",36.146239,-86.799626
5351,THOSIMEF,THOMPSON LN & SIMMONS EB,FALSE,FALSE,77,THOMPSON CONNECTOR,"(36.114061, -86.691217)",36.114061,-86.691217
3978,BRIFERSN,BRICK CHURCH PIKE & FERN AVE SB,FALSE,FALSE,41,GOLDEN VALLEY,"(36.150156, -86.700202)",36.150156,-86.700202
606,CHAGRENN,CHAPEL AVE & GREENWOOD AVE NB,FALSE,FALSE,20,SCOTT,"(36.047052, -86.681299)",36.047052,-86.681299
550,CHA26AWN,CHARLOTTE AVE & 26TH AVE N WB,FALSE,FALSE,10,CHARLOTTE,"(36.167868, -86.761885)",36.167868,-86.761885
3279,NEISMISN,NEIL AVE & SMILEY ST SB,FALSE,FALSE,30,McFERRIN,"(36.055932, -86.686686)",36.055932,-86.686686
4937,CONMISSN,CONFERENCE DR & MISSION RIDGE DR SB,FALSE,FALSE,35,RIVERGATE EXPRESS,"(36.20704, -86.605671)",36.20704,-86.605671
4722,ARCANDNN,ARCHWOOD DR & ANDERSON LN NB,FALSE,FALSE,76,MADISON CONNECTOR,"(36.184747, -86.815544)",36.184747,-86.815544
916,GALCAHSN,GALLATIN PIKE & CAHAL AVE SB,FALSE,FALSE,26,GALLATIN PIKE,"(36.143808, -86.814091)",36.143808,-86.814091
1242,JOH28AEN,JOHN A MERRITT BLVD & 28TH AVE N EB,TRUE,TRUE,"21,60",UNIVERSITY CONNECTOR,"(36.069081, -86.681443)",36.069081,-86.681443
623,CHAWESEN,CHARLOTTE PIKE & WESTBORO DR EB,FALSE,FALSE,10,CHARLOTTE,"(36.24603, -86.77931)",36.24603,-86.77931
5069,MXOZELID,ZELIDA STATION OUTBOUND,TRUE,FALSE,"15,55",MURFREESBORO PIKE,"(36.189681, -86.738525)",36.189681,-86.738525
143,21ASCASN,21ST AVE S & SCARRITT PL  SB,FALSE,TRUE,"25,35,93",MIDTOWN,"(36.075134, -86.639012)",36.075134,-86.639012
1523,MURMCGWM,MURFREESBORO PIKE  & MCGAVOCK PIKE,FALSE,FALSE,"15,96",MURFREESBORO PIKE,"(36.164685, -86.826313)",36.164685,-86.826313
2202,ELMACONN,ELM HILL PIKE & ACORN DR NB,FALSE,FALSE,18,AIRPORT - DOWNTOWN HOTELS,"(36.209909, -86.839283)",36.209909,-86.839283
382,BELBREWM,BELL RD & BRENTRIDGE CIR WB,FALSE,FALSE,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.199194, -86.80873)",36.199194,-86.80873
240,SHE5SWN,SHELBY AVE & S 5TH ST WB,TRUE,FALSE,4,SHELBY,"(36.042829, -86.606415)",36.042829,-86.606415
2487,BARALGEN,BART DR & ALGONQUIN TRL EB,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.220553, -86.811372)",36.220553,-86.811372
4212,ANDHIGSN,ANDREW JACKSON PKWY & HIGHLAND VIEW DR SB,FALSE,FALSE,6,LEBANON PIKE,"(36.139263, -86.857334)",36.139263,-86.857334
672,CLA24ANN,CLARKSVILLE PIKE & 24TH AVE N NB,FALSE,FALSE,"21,22",UNIVERSITY CONNECTOR,"(36.151853, -86.70691)",36.151853,-86.70691
4680,WES30AWN,WEST END AVE & 30TH AVE WB,FALSE,FALSE,"3,5",WEST END - WHITE BRIDGE,"(36.12112, -86.852883)",36.12112,-86.852883
3908,RICCUMWF,RICHARDS RD & CUMMINGS PARK DR WB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.215893, -86.713298)",36.215893,-86.713298
473,BRICHENN,BRICK CHURCH PIKE & CHESAPEAKE DR N,FALSE,FALSE,23,DICKERSON ROAD,"(36.228221, -86.725299)",36.228221,-86.725299
4880,GRECHAWN,GREENWOOD AVE & CHAPEL AVE WB,FALSE,FALSE,20,SCOTT,"(36.094514, -86.653638)",36.094514,-86.653638
1549,MURRURNF,MURFREESBORO PIKE & RURAL HILL RD N,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.133702, -86.858212)",36.133702,-86.858212
3057,33AALANN,33RD AVE N & ALAMEDA ST NB,FALSE,FALSE,60,MUSIC CITY BLUE CIRCUIT,"(36.192607, -86.763547)",36.192607,-86.763547
5173,CLAFAISF,CLARKSVILLE PIKE & FAIRVIEW DR SB,FALSE,FALSE,22,BORDEAUX,"(36.23207, -86.750906)",36.23207,-86.750906
1398,MAIGRAEN,MAINSTREAM DR & GREAT CIRCLE RD EB,FALSE,TRUE,9,METROCENTER,"(36.170072, -86.784566)",36.170072,-86.784566
3451,MURHOBNN,MURFREESBORO PIKE & HOBSON PIKE NB,FALSE,TRUE,96,MURFREESBORO RELAX & RIDE,"(36.168406, -86.75982)",36.168406,-86.75982
1830,ROWCRAEN,ROWAN DR & CRAVATH DR EB,FALSE,FALSE,14,WHITES CREEK,"(36.113693, -86.786795)",36.113693,-86.786795
2060,WHIKENNN,WHITE BRIDGE PIKE & KENDALL DR NB,FALSE,FALSE,3,WEST END - WHITE BRIDGE,"(36.062993, -86.683552)",36.062993,-86.683552
309,APPMASWM,APPLETON DR & MASSMAN DR WB,FALSE,FALSE,18,AIRPORT - DOWNTOWN HOTELS,"(36.254815, -86.702031)",36.254815,-86.702031
1074,HARBELNM,HARDING PIKE & BELLE MEADE BLVD NB,FALSE,FALSE,5,WEST END - BELLEVUE,"(36.182444, -86.754821)",36.182444,-86.754821
4232,GREMURN,GREENLAND AVE & MURRAY PL NB,FALSE,FALSE,20,SCOTT,"(36.12719, -86.700762)",36.12719,-86.700762
947,GALGWYSN,GALLATIN PIKE & GWYNN DR SB,FALSE,FALSE,26,GALLATIN PIKE,"(36.174837, -86.756737)",36.174837,-86.756737
1515,MURFRASN,MURFREESBORO PIKE & FRANKLIN LIMEST,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.159029, -86.82509)",36.159029,-86.82509
2072,WHIVINSM,WHITE BRIDGE PIKE & VINE RIDGE DR S,FALSE,FALSE,3,WEST END - WHITE BRIDGE,"(36.159875, -86.77392)",36.159875,-86.77392
1385,LISRICSN,LISCHEY AVE & RICHARDSON AVE SB,TRUE,FALSE,28,MERIDIAN,"(36.207519, -86.610238)",36.207519,-86.610238
2229,MAPLEHS,MAPLEWOOD HIGH SCHOOL,FALSE,FALSE,43,HICKORY HILLS,"(36.147963, -86.772183)",36.147963,-86.772183
5409,5AVHARNN,5TH AVE N & HARRISON ST NB,FALSE,FALSE,60,MUSIC CITY BLUE CIRCUIT,"(36.276458, -86.751752)",36.276458,-86.751752
1278,LEACLISN,LEALAND LN & CLIFTON LN SB,FALSE,FALSE,17,12TH AVENUE SOUTH,"(36.215769, -86.833977)",36.215769,-86.833977
3775,APACIMNN,APACHE TRL & CIMARRON WAY NB,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.079925, -86.918988)",36.079925,-86.918988
4696,NEENEEEF,NEELY'S BEND RD & NEELY'S CHASE DR EB,FALSE,FALSE,76,MADISON CONNECTOR,"(36.175608, -86.774322)",36.175608,-86.774322
3277,MCFMANSN,MCFERRIN AVE & MANSFIELD ST SB,FALSE,FALSE,30,McFERRIN,"(36.180247, -86.814398)",36.180247,-86.814398
2655,THOGOOEN,THOMPSON PL & GOODBAR DR EB,FALSE,FALSE,77,THOMPSON CONNECTOR,"(36.152036, -86.848336)",36.152036,-86.848336
2109,WOO9SEN,WOODLAND ST & S 9TH ST EB,FALSE,FALSE,20,SCOTT,"(36.048635, -86.743546)",36.048635,-86.743546
3118,CLI33AEN,CLIFTON AVE & 33RD AVE N EB,FALSE,FALSE,19,HERMAN,"(36.206038, -86.790873)",36.206038,-86.790873
4653,DEM2AEN,DEMONBREUN ST & 2ND AVE EB,FALSE,FALSE,93,MUSIC CITY STAR WEST END SHUTTLE,"(36.215305, -86.602305)",36.215305,-86.602305
4913,HIGMCKWN,HIGHLAND VIEW DR & MCKENDEE CIR WB,FALSE,FALSE,27,OLD HICKORY,"(36.116201, -86.766448)",36.116201,-86.766448
4641,OAK6AEN,OAK ST & 6TH AVE  EB,FALSE,FALSE,1,100 OAKS,"(36.125083, -86.709242)",36.125083,-86.709242
4988,DICNESNN,DICKERSON PIKE & NESBITT DR NB,FALSE,FALSE,43,HICKORY HILLS,"(36.157887, -86.786591)",36.157887,-86.786591
4318,HAYDYENN,HAYNES PARK DR & DYER CT NB,FALSE,FALSE,22,BORDEAUX,"(36.210249, -86.728557)",36.210249,-86.728557
1726,OLDSMMSM,OLD HICKORY BLVD & SUMMIT OAKS DR SB,FALSE,FALSE,24,BELLEVUE EXPRESS,"(36.155301, -86.809337)",36.155301,-86.809337
105,1SOLDNM,N 1ST ST & OLDHAM ST NB,FALSE,FALSE,"14,23,43",WHITES CREEK,"(36.040755, -86.773622)",36.040755,-86.773622
516,BUC23AWN,BUCHANAN ST & 23RD AVE N WB,FALSE,FALSE,22,BORDEAUX,"(36.044745, -86.668815)",36.044745,-86.668815
2625,CHA51AWN,CHARLOTTE AVE & 51ST AVE N WB,FALSE,FALSE,10,CHARLOTTE,"(36.144846, -86.766756)",36.144846,-86.766756
5329,EDMBRNNF,EDMONDSON PK & BRENTWOOD PL NB,FALSE,FALSE,"37,72",TUSCULUM - McMURRAY EXPRESS,"(36.14194, -86.781058)",36.14194,-86.781058
3181,BAPGOOSN,BAPTIST WORLD CENTER DR & GOOCH ST SB,FALSE,FALSE,14,WHITES CREEK,"(36.175972, -86.757751)",36.175972,-86.757751
1354,LEBANDWM,LEBANON PIKE & ANDREW JACKSON PKWY,FALSE,TRUE,6,LEBANON PIKE,"(36.17836, -86.845441)",36.17836,-86.845441
4621,BRAWIRSF,BRANSFORD AVE & WEST IRIS DR SB,FALSE,FALSE,1,100 OAKS,"(36.143534, -86.79422)",36.143534,-86.79422
1265,LAF2AWN,LAFAYETTE ST & 2ND AVE S WB,FALSE,FALSE,"15,18",MURFREESBORO PIKE,"(36.212173, -86.827959)",36.212173,-86.827959
1557,MURBOWEF,MURFREESBORO PIKE & BOWWOOD CT EB,FALSE,FALSE,15,MURFREESBORO PIKE,"(36.195425, -86.708783)",36.195425,-86.708783
5281,11APORNN,11TH AVE & PORTER ST NB,FALSE,FALSE,17,12TH AVENUE SOUTH,"(36.106107, -86.601537)",36.106107,-86.601537
5135,GREKATEN,GREENFIELD AVE & KATHERINE ST EB,FALSE,FALSE,4,SHELBY,"(36.286861, -86.705479)",36.286861,-86.705479
5306,23ACHANN,23RD AVE & CHARLOTTE PK NB,FALSE,FALSE,25,MIDTOWN,"(36.208287, -86.767303)",36.208287,-86.767303
2468,OLDOAKEN,OLD HICKORY BLVD & OAKES DR EB,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.18285, -86.737687)",36.18285,-86.737687
408,BELARBEN,BELL RD & ARBOR COMMON EB,FALSE,FALSE,33,HICKORY HOLLOW-LENOX EXPRESS,"(36.021879, -86.582799)",36.021879,-86.582799
4107,CHE4AEN,CHESTNUT ST & 4TH AVE  S EB,FALSE,FALSE,25,MIDTOWN,"(36.18754, -86.81234)",36.18754,-86.81234
2156,EDGHILEN,EDGEHILL AVE & HILLSIDE AVE EB,FALSE,FALSE,"25,93",MIDTOWN,"(36.109411, -86.811917)",36.109411,-86.811917
1587,NEIMAIEN,NEIL AVE & MAIN ST SB,FALSE,FALSE,30,McFERRIN,"(36.183658, -86.840408)",36.183658,-86.840408
2226,BORHOSP,METRO BORDEAUX HOSPITAL,TRUE,FALSE,22,BORDEAUX,"(36.109838, -86.731716)",36.109838,-86.731716
846,EDG17AWN,EDGEHILL AVE & 17TH AVE S WB,FALSE,FALSE,25,MIDTOWN,"(36.086614, -86.750599)",36.086614,-86.750599
4315,WHATUCWM,W HAMILTON RD & TUCKER RD WB,FALSE,FALSE,22,BORDEAUX,"(36.085986, -86.64906)",36.085986,-86.64906
3020,PORROSEN,PORTER RD & ROSEBANK AVE EB,FALSE,FALSE,4,SHELBY,"(36.242816, -86.780512)",36.242816,-86.780512
4938,HARBTOWN,HARBOUR TOWN CONDOS,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.237828, -86.724696)",36.237828,-86.724696
986,GALMONSN,N GALLATIN PIKE & MONTICELLO AVE SB,FALSE,TRUE,26,GALLATIN PIKE,"(36.168906, -86.656096)",36.168906,-86.656096
788,DICQUENN,DICKERSON PIKE & QUEEN AVE NB,FALSE,FALSE,"23,43",DICKERSON ROAD,"(36.275012, -86.690562)",36.275012,-86.690562
835,EASSETWN,EASTLAND AVE & SETLIFF PL WB,FALSE,FALSE,4,SHELBY,"(36.078506, -86.660368)",36.078506,-86.660368
1448,MCK18AEN,MCKINNEY ST & 18TH AVE N EB,FALSE,FALSE,42,ST. CECILIA - CUMBERLAND,"(36.137435, -86.769864)",36.137435,-86.769864
1142,HILCRESN,HILLSBORO PIKE & CRESTMOOR RD SB,FALSE,TRUE,7,HILLSBORO,"(36.200284, -86.75441)",36.200284,-86.75441
2812,HINLAGWN,HINKLE DR & LAGRANGE DR WB,FALSE,FALSE,22,BORDEAUX,"(36.244081, -86.756582)",36.244081,-86.756582
5385,THOSELWN,THOMPSON LN & SELENA DR WB,FALSE,FALSE,77,THOMPSON CONNECTOR,"(36.194491, -86.732765)",36.194491,-86.732765
4854,GRASSMER,GRASSMERE PARK III EB,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.272409, -86.710145)",36.272409,-86.710145
3932,UNAMUREN,UNA ANTIOCH PK & MURFREESBORO PK,FALSE,FALSE,38,ANTIOCH EXPRESS,"(35.848666, -86.370852)",35.848666,-86.370852
4963,BRIMASSN,BRICK CHURCH PIKE & MASONWOOD DR SB,FALSE,FALSE,23,DICKERSON ROAD,"(36.080914, -86.751777)",36.080914,-86.751777
2274,KMARTGAL,GALLATIN RD KMART,FALSE,FALSE,34,OPRY MILLS,"(36.181379, -86.745228)",36.181379,-86.745228
1334,LEBMUNSN,LEBANON PIKE & MUNN RD SB,FALSE,TRUE,6,LEBANON PIKE,"(36.162921, -86.796178)",36.162921,-86.796178
4755,METRO NE,METRO NORTHEAST - MTA,TRUE,FALSE,"27,36,76",OLD HICKORY,"(36.223608, -86.760968)",36.223608,-86.760968
3898,PICBISEN,PICCADILLY ROW & BISHOPGATE RD EB,FALSE,FALSE,38,ANTIOCH EXPRESS,"(36.109932, -86.766778)",36.109932,-86.766778
4637,MARMOONN,MARTIN ST & MOORE AVE NB,FALSE,FALSE,1,100 OAKS,"(36.183388, -86.744857)",36.183388,-86.744857
3272,CHIMONEN,CHICKAWSAW AVE & MONTGOMERY AVE EB,FALSE,FALSE,30,McFERRIN,"(36.202426, -86.758055)",36.202426,-86.758055
4867,DICDOVSN,DICKERSON PIKE & DOVERSIDE DR SB,FALSE,FALSE,"23,43",DICKERSON ROAD,"(36.172135, -86.782837)",36.172135,-86.782837
1846,SCOCHENN,SCOTT AVE & CHESTER AVE NB,FALSE,FALSE,20,SCOTT,"(36.18823, -86.729414)",36.18823,-86.729414
996,GALNESNN,GALLATIN PIKE & NESBITT LN NB,FALSE,FALSE,26,GALLATIN PIKE,"(36.073848, -86.92648)",36.073848,-86.92648
4204,MTSU,M.T.S.U. CAMPUS PARKING LOT,TRUE,FALSE,"84,96",MURFREESBORO EXPRESS,"(36.161455, -86.799819)",36.161455,-86.799819
1095,HARWAUEN,HARDING PL & WAUFORD DR EB,FALSE,FALSE,72,GRASSMERE-EDMONDSON CONNECTOR,"(36.165233, -86.783252)",36.165233,-86.783252
64,14SCALSN,N 14TH ST & CALVIN AVE SB,FALSE,FALSE,20,SCOTT,"(36.15053, -86.709321)",36.15053,-86.709321
5427,JOJ14TEN,JO JOHNSTON AVE & 14TH AVE N EB,FALSE,FALSE,25,MIDTOWN,"(36.186309, -86.818911)",36.186309,-86.818911
793,DICSUNNN,DICKERSON PIKE & SUNSET CR NB,FALSE,FALSE,"23,43",DICKERSON ROAD,"(36.144567, -86.879954)",36.144567,-86.879954
4935,POWBRASF,POWELL AVE & BRANSFORD AVE SB,FALSE,FALSE,"1,17,77",100 OAKS,"(36.173382, -86.808281)",36.173382,-86.808281
3239,14SEASNN,14TH ST N & EASTLAND AVE NB,FALSE,FALSE,20,SCOTT,"(36.14215, -86.775795)",36.14215,-86.775795
1245,JONCHENF,JONES AVE & CHEROKEE AVE NB,FALSE,FALSE,30,McFERRIN,"(36.293378, -86.702109)",36.293378,-86.702109
4929,3AVSTONN,3RD AVE & STOCKYARD BLVD NB,FALSE,FALSE,9,METROCENTER,"(36.093831, -86.736328)",36.093831,-86.736328
1778,PORGRENN,PORTER RD & GREENWOOD AVE NB,FALSE,FALSE,4,SHELBY,"(36.111099, -86.811197)",36.111099,-86.811197
1184,HWYHICEN,HWY 70 S & HICKS LN EB,FALSE,TRUE,5,WEST END - BELLEVUE,"(36.247481, -86.641208)",36.247481,-86.641208
4494,JOJ17AWN,JO JOHNSTON AVE  & 17TH AVE WB,FALSE,FALSE,25,MIDTOWN,"(36.169933, -86.789091)",36.169933,-86.789091
4244,CHA6AEN,CHARLOTTE AVE & 6TH AVE EB,FALSE,FALSE,"1,17,18,2,24,25,3",100 OAKS,"(36.305541, -86.694401)",36.305541,-86.694401
863,MASMAPEN,MASSMAN DR & MAPLE LEAF DR EB,TRUE,FALSE,18,AIRPORT - DOWNTOWN HOTELS,"(36.059183, -86.698399)",36.059183,-86.698399
675,CLA26ASN,CLARKSVILLE PIKE & 26TH AVE SB,FALSE,TRUE,22,BORDEAUX,"(36.135296, -86.858391)",36.135296,-86.858391
1797,PREWILSF,PREMIER DR & WILCLAY DR SB,FALSE,FALSE,10,CHARLOTTE,"(36.197807, -86.741707)",36.197807,-86.741707
4969,DBTUNDSN,DR DB TODD BLVD & UNDERWOOD ST SB,FALSE,FALSE,21,UNIVERSITY CONNECTOR,"(36.155507, -86.765733)",36.155507,-86.765733
4618,FORCHESN,FORT NEGLEY BLVD & CHESTNUT ST SB,FALSE,FALSE,1,100 OAKS,"(36.166859, -86.826911)",36.166859,-86.826911
901,GALALTNF,N GALLATIN PIKE & ALTA LOMA RD NB,FALSE,TRUE,26,GALLATIN PIKE,"(36.146209, -86.870704)",36.146209,-86.870704
1631,NXIMCNLY,MCNALLY STATION INBOUND,TRUE,FALSE,52,NOLENSVILLE PK BRT LITE,"(36.145542, -86.764524)",36.145542,-86.764524
1149,HILGRANN,HILLSBORO PIKE & GRAYBAR LN NB,FALSE,TRUE,7,HILLSBORO,"(36.184233, -86.773692)",36.184233,-86.773692
1682,OLD24SNN,OLD HICKORY BLVD & 24 ST NB,FALSE,FALSE,27,OLD HICKORY,"(36.089633, -86.733396)",36.089633,-86.733396
279,8A9ANM,8TH AVE N & 9TH AVE N NB,FALSE,TRUE,"22,42",BORDEAUX,"(36.071116, -86.946832)",36.071116,-86.946832
4356,RIVCONEF,RIVERGATE DR & CONFERENCE DR EB,FALSE,FALSE,35,RIVERGATE EXPRESS,"(36.154874, -86.711963)",36.154874,-86.711963
2485,COLCOLNN,COLEMONT DR & COLERIDGE DR NB,FALSE,FALSE,37,TUSCULUM - McMURRAY EXPRESS,"(36.180188, -86.755212)",36.180188,-86.755212
4907,WHIVINSN,WHITE BRIDGE PIKE & VINE RIDGE DR S,FALSE,FALSE,3,WEST END - WHITE BRIDGE,"(36.11825, -86.79651)",36.11825,-86.79651
939,GALFAISF,GALLATIN PIKE & FAIRWIN AVE SB,FALSE,TRUE,26,GALLATIN PIKE,"(36.195927, -86.755612)",36.195927,-86.755612
5093,HERACAWN,HERMITAGE AVE & ACADEMY PL WB,FALSE,FALSE,"25,36",MIDTOWN,"(36.133289, -86.701186)",36.133289,-86.701186
188,33AJOHSN,33RD AVE N & JOHN A MERRITT BLVD SB,TRUE,FALSE,"21,60",UNIVERSITY CONNECTOR,"(36.141531, -86.814575)",36.141531,-86.814575
622,CHAWESWN,CHARLOTTE PIKE & WESTBORO DR WB,FALSE,FALSE,10,CHARLOTTE,"(36.257492, -86.677858)",36.257492,-86.677858
176,NXICHSNT,CHESTNUT STATION INBOUND,FALSE,TRUE,52,NOLENSVILLE PK BRT LITE,"(36.194476, -86.763076)",36.194476,-86.763076
